token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating
0x8c30bA8e0b776D0B3654B72D737ecd668B26a192,eth,Zeuss,21,1000000000000000000000000000,1000000000000000028733180347,1,987637181205186209451606016,98.76371812051862,98.76371812051862,False,False
0x8c473a401e7EBde6DAB178eA0bB5b35Cde542c0e,bsc,Fruit Fighters,200,1000000000000000000000,868421631499931867064,6,687483318359289388544,68.74833183592895,79.16469298120464,True,False
0x8c5de54F46Ab058E31D050Ee637C53Ca2ddb9C46,bsc,GET LAMBO,14,100000000000000,100000000000000,1,99996708093504,99.99670809350401,99.99670809350401,False,False
0x8C5e8B2E44125848487007E2f6D290191576b5aC,bsc,Simpson PEPE,40,10000000000000000000000000000,10000000000000000048456632704,6,8182213394514328408641503232,81.82213394514328,81.82213394514328,False,False
0x8C7F2b6A439427b85102761757A8285438352FD8,bsc,Earth Walker,137,100000000000000000000,100000000000000000000,1,99999971444677482743,99.99997144467748,99.99997144467748,False,False
0x8c836d94C4CCB747dAEc6811652d982f7d9c49b5,bsc,MiniGame,200,1000000000000000000000000,566809989003329482657792,1,93606697178585159041024,9.360669717858517,16.514651998843885,True,True
0x8Ca5fc0346Bae89Eb854A51a9E95BC4935a68b74,bsc,ITechProsper,123,100000000000000000000,100000000000000000000,1,99999990825657524498,99.99999082565752,99.99999082565752,False,False
0x8cD4F892054612Dc5EA830CA70Fe305022291CCB,bsc,Fellaz,28,1000000000000000000,983583254785658508,2,964144577101516867,96.4144577101517,98.02368761469229,False,False
0x8CF33eAF4c0Fd0bfEebB49023eC97eB5496B908F,bsc,UNIFOX,124,1000000000000000000000000000000000,985180459157239540025779281823196,1,963128708143095015045814015016658,96.3128708143095,97.76165363318225,False,False
0x8d3aD39585c9B68Dd0555f47d0489B3245FFa90B,bsc,FLIP,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x8d42E66089E775816619F9470363e549EA34B126,bsc,Badhusc,121,8000000000000000000000000,7080395692891901595763070,3,5858795176724036619075584,73.23493970905047,82.7467196869485,False,False
0x8D5a9B71398554dFcb826BaEd2c1323436d980c3,bsc,StepFi Shiba,9,6000000000000000000,5937053717233499393,1,5874107434466998786,97.90179057444998,98.939772389396,False,False
0x8d5d3D15Fb84Bfb7168B9b5E95362dc62C0b97a8,bsc,HeroDoge,134,1000000000000000000000,975848175675944902110,3,832412490319459376128,83.24124903194594,85.30143428744627,False,False
0x8D5D5689333e9EEefD381614d911Ebb292f8B0D9,bsc,RHV COIN,41,14000000000000000000000000,14000000000000000000000000,3,13974742683862002681153042,99.8195905990143,99.8195905990143,False,False
0x8D672014Fb107cB409dCcd9042DdA3b97313F4C3,bsc,Intergalactic Cockroach,200,369000000000000000000000000000000,368999978303790791895358153687040,4,368999030729982437037140527284224,99.9997373251985,99.99974320491488,False,False
0x8D77Cc38Be0a110d9250d95BCcCF364F638329c9,bsc,DogSherperdGermany,200,1000000000000000000000000,644899983129637490840928,2,259971319791764023279616,25.9971319791764,40.311881934024605,True,True
0x8d942d79e80fF15c91f2E40BC76AC607B40178fC,bsc,DONUT DAO,37,1000000000000000000000000,999999999999999999896126,4,892744235168827151745024,89.27442351688272,89.27442351688272,False,False
0x8D95b6D9a896431aF8cFfbD1cF78Fc428D2be4E2,bsc,Goldenplus,130,7000000000000000000000000,6983501189385120316732348,3,6270581327545973579186176,89.57973325065677,89.79136907826721,False,False
0x8dDEf4cEC578781f415bEF85C756c5167106bD29,bsc,ShockCoin,114,1000000000000000000000000,642892738294504013841969,1,270220644633706833117184,27.022064463370683,42.03199515840867,True,True
0x8dEBec5A7C62b0cd51bF2eB8B31a17Ea759C62Fe,bsc,Stealth HUSKY,200,100000000000000000000000,71703245466460468993024,1,38600243811627681382400,38.600243811627685,53.833328687587965,True,True
0x8E0C2f7232879f6a91c5bEb5b95Ac70B4a6eB02a,bsc,Ruff,3,1000000000000000,1000000500386987,1,1000001000773974,100.00010007739739,100.00005003867368,False,False
0x8E13db5c015f7790446B38701487087981bd2589,bsc,Cupid,200,100000000000000000,64127397562591982,1,24566509175637738,24.566509175637737,38.308913365242105,True,True
0x8E2C4F6C1F9889475EF666281486De4f123b07B7,bsc,AEROSPACE 1,16,1000000000000000,1000000000000000,3,998743642242279,99.87436422422789,99.87436422422789,False,False
0x8eA23e45f1995091F90Ea466E48847e2b3918DCa,bsc,Innova,2,1000000000000000,983100642178377,1,966201284356754,96.6201284356754,98.28101446621203,False,False
0x8eC141a8A622489a789387fa5c13b6dd3f2B0c19,bsc,DogeMars,71,100000000000000000000,88783241256047574651,2,77233975084103195741,77.2339750841032,86.99161462393931,False,False
0x8EeE4e79c2B0498fCA90F229129ecf638eB7DB14,bsc,NSW COIN,29,14000000000000000000000000,14000000000000000089152763,3,13983419699893453602160640,99.88156928495324,99.88156928495324,False,False
0x8f015C1489B18b1dC42a87013a125c6298B64588,bsc,Kryptomon,44,1000000000000,1000000000000,1,994278809883,99.4278809883,99.4278809883,False,False
0x8f2873a49BaEd3ffF7eB880496CC501bb339289F,bsc,PumpItUp,79,1000000000000000,1000000000000000,1,963573663575986,96.3573663575986,96.3573663575986,False,False
0x8f3eEbfFa47e5E73Ca8Fa3d00A3DD8E66BCB837E,bsc,OctoDoge,200,1000000000000000000000000,622802538330147323772652,1,219304499172311610163200,21.93044991723116,35.21252494575711,True,True
0x8f7EC1807AF63E56b32771f2FD29a2c6eFA9FdCb,bsc,Blockonomi Token,36,100000000000000,100000000000000,1,99804661274926,99.804661274926,99.804661274926,False,False
0x8f9b97b57C93FaB78EB9f5528C7607f84942d85F,bsc,BabyBit,15,1000000000000,1000000000000,1,997001166151,99.7001166151,99.7001166151,False,False
0x8Fa49786a64A41D85454B1FC2Bd1b0a218Ff0902,bsc,LEGEND CLAN,24,1000000000000000000000000000,1000000000000000003578462208,4,954726145260788734287151104,95.47261452607887,95.47261452607887,False,False
0x8fb949f1b43077Dfdc0e28761dAfbfA38dFfB051,bsc,Global Bulls,30,1000000000000000000000000000000000,1000000000000000001940341670281216,5,881323972060037314749953929641984,88.13239720600373,88.13239720600373,False,False
0x8FCF1dd5160A8dd743279e92531953C7c832f27d,bsc,LilStepSisDoge,54,1000000000000000000000000,523915988306710304235228,1,47831971360712305324734,4.783197136071231,9.129702553133495,True,True
0x8fD02B3ab3E216cf00d8C66db4ebd9F1c93ea5bd,bsc,YEETROCKET,119,1000000000000000000000000,236596671904634868786502,2,925374740693880674119724,92.53747406938807,391.11908601439325,False,False
0x8fE0570307C814c680ceECF338CA3a0104C35a35,bsc,HIGHTECH,172,6000000000000000000000000,5999999999999999971339737,4,5278022677090428082192384,87.9670446181738,87.9670446181738,False,False
0x9002F9042c3F5D1Ec50a941AC21e42557D38973F,bsc,Medin Standart,13,1000000000000,1000000000000,1,999866473853,99.9866473853,99.9866473853,False,False
0x903F9381BC949e911cBe10E7Ad05E5E04824d073,eth,Guan Yu,200,777777777777000000000,775940912878458684432,1,641103234529201503232,82.42755872526548,82.62268735784811,False,False
0x904BCf268E51E868140654f3d5Dfd29a5397589A,bsc,SFFR COIN,23,10000000000000000000000000,9999999999999999768714749,3,9995563928566449123885056,99.95563928566449,99.95563928566449,False,False
0x9077E38124e520c857BcaCa7329385b4f0a0D9B5,bsc,fiftybull,23,1000000000000000000,999999999999999969,2,999982135097506653,99.99821350975067,99.99821350975067,False,False
0x9085d759D833aD6b8E0Af1a96c55199BbbF19689,bsc,HiddenVGem,16,1000000000000000000000,998606254019246198231,1,996979101225809874560,99.69791012258099,99.83705762036966,False,False
0x90C737Cd67ecDb61FeBe62Ae428A23c4e09b72bD,bsc,Karma,200,1000000000000000000000000,670542937223789063487488,1,302778711755887869952000,30.27787117558879,45.15426156145428,True,True
0x90DA5e7cCBC044c0df69319e5b7f355370422deb,bsc,Decentralized World,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x90e3b4885E37964218A1e9a32B1CBe5FD8a8c9CC,bsc,ShibKingSon,36,1000000000000000000000000,995764384424865651165408,3,985258903903323388379136,98.52589039033234,98.94498330269063,False,False
0x90F4A4158ced6317ecB0251AD82a235DA21B647A,bsc,Satire Shib,20,1000000000000000000000000,597044620931369419012632,2,193901994244720113680384,19.390199424472012,32.47696862962094,True,True
0x910D9EC27d46157b8d05Cf27140E2462E5f1951D,bsc,FlyStar,30,100000000000000000000,100000000000000000000,1,99999999545496693345,99.99999954549669,99.99999954549669,False,False
0x9112588Cd1C502F063AEa8F76375cCbAcce62c98,bsc,Neptune Land,11,1000000000000000000000000,776437433551796948118016,1,552866161548383929905152,55.2866161548384,71.2055006182931,True,False
0x91443F7F98132Ea52e7601166C44f78f5434F1F3,bsc,LIBERO LITE,13,4000000000000000,4000000000000000,5,3999303263483805,99.98258158709513,99.98258158709513,False,False
0x914a5e098C92819759cfc4C014aeA0e77aDc8E70,bsc,StrongerDiamonds,42,1000000000000000000,1000000000000000000,1,997348315935457783,99.73483159354578,99.73483159354578,False,False
0x915Ee9E4c0e5a3fDBd973Bc33572833618b088A7,bsc,OpenBank Project,22,100000000000000,100000000000000,1,99779826779290,99.77982677929,99.77982677929,False,False
0x9165C5e5BC8f5cDA86871a77B74034FEA189e194,bsc,Astro Eclipse,12,1000000000000000000000000000,1000000000000000000000000000,1,999999984906126159643536217,99.99999849061261,99.99999849061261,False,False
0x91AfDfE5c1C64abC62ba6AF21047e85b9e4ecD27,bsc,BinaryX,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x91dd1014b6466496B5b5e5cB347b945871e6358e,bsc,FlokiTheBest,15,1000000000000000000000000,999970913572503641559999,2,999941826336498868704497,99.99418263364988,99.99709119179269,False,False
0x91dd208c632326d3da960acF782711Da220e78C9,bsc,Turtle,145,1000000000000000,1000000000000000,2,720427827042001,72.0427827042001,72.0427827042001,False,False
0x922374F2B0e3fD72F1f2D4dDA6248F8DD67128c9,bsc,Floki BSC,32,1000000000000000000000000000000000,1000000000000000001061988645994496,6,847320969741923073221856262619136,84.7320969741923,84.7320969741923,False,False
0x92319d8B5a65857F33408492270D07779693Bcc7,bsc,Electra GalaxyX,29,1000000000000000000000000000,1000000000000000000000000000,1,999980287020966361334809142,99.99802870209663,99.99802870209663,False,False
0x92389CE27f10cf50F856B2C8318e523b697D7330,bsc,NoArtrix,58,100000000000000000000,99999999999999999127,1,99999994542555099766,99.9999945425551,99.9999945425551,False,False
0x9263812E4e1778147297B6485B322F690Ef695f1,bsc,BNBforTyler,200,1000000000000000000000000,709990354153560524801568,2,402712114920991920357376,40.27121149209919,56.72078677760335,True,True
0x9285fcE6558b230F3106cd942C44d24E2262788e,bsc,LUST TOKEN,200,1000000000000000000000000000,624297914788971387062059008,3,234074660812577286962282496,23.407466081257727,37.49406417474588,True,True
0x92b2B60C4b77b716946de8a1c39E5d7E4f5168d4,bsc,STAR TECHNO COIN,200,20000000000000000,19999071351803431,8,19989572925000000,99.94786462500001,99.95250566070621,False,False
0x92c0E91AB251F20dB18d840a6e4754E9EE2f77CC,bsc,DeepSpace,86,100000000000000000000000000,85450618408508959998421222,2,67695724803309235349749760,67.69572480330923,79.2220419981984,True,False
0x92CF53B068d4EddbC558Dc08C74ab495FA9B667F,bsc,Annoying Orange,38,10000000000000000000000000,9999999999999999947279360,7,8299523447114193503780864,82.99523447114193,82.99523447114193,False,False
0x92D2cfc0E527F452a3196031b185B663641135AC,bsc,DEFY Token,24,1000000000000000000,974678842624388498,1,941254048295813965,94.1254048295814,96.57068637720954,False,False
0x92D55752f7Cf44995E7A05b2D96a5Fb4B86D055b,bsc,InVi Token,50,100000000000000,100000000000000,2,97826990577670,97.82699057767,97.82699057767,False,False
0x92e01bFE13afD76569F3fE0631B87e48B5451262,bsc,Beagle Uni,15,1000000000000000000,1000000000000000015,6,997352659562522122,99.73526595625222,99.7352659562522,False,False
0x9343D27c832F6DdA1206A3B12C62DeeD68125412,bsc,Stellat Pulse,12,1000000000000000000000000000,1000000000000000000000000000,1,999999976134802032697366954,99.9999976134802,99.9999976134802,False,False
0x934953cfbF463017a9eCF13C54Ce29430Fb8fA7E,bsc,Matrix SmartChain,30,1200000000000000000000000000,1200000000000000016488069696,3,1184548750554860017086889984,98.71239587957167,98.71239587957167,False,False
0x934E1d3195BDC3Cb2768D27e35b48fD2A7B2c147,bsc,CosmicSpark Token,43,100000000000000000000,100000000000000000000,1,99999960956082491213,99.99996095608249,99.99996095608249,False,False
0x93508fBaf305F29262a6C6694D7744E09cE4Df51,bsc,LFG Bullrun,20,1000000000000000000,983278110890086598,1,961468273463703946,96.14682734637039,97.78192586768357,False,False
0x9364C2764d5260D93A42Df8F740d89C2D76285fa,bsc,Ares Protocol,41,1000000000000,1000000000000,1,992162698117,99.2162698117,99.2162698117,False,False
0x936ca786379B32dc9abB70BE703caEC745c5207b,bsc,TiLopy,22,100000000000000000000,100000000000000000000,1,99999999496342320922,99.99999949634231,99.99999949634231,False,False
0x93E85Ac775B00EF00f7f9bF464528b2A203d5F02,bsc,CoinPumper,200,1000000000000000000000000000000000,566810982146742248965500437528576,2,115315169600425542529762585477120,11.531516960042554,20.344554575086107,True,True
0x94116c33A12c17621c60a86aeC6d420067f7F0Ed,bsc,BUMBLEBEE,29,21000000000000000000000000,20999999999999999986759316,6,19320856516357560029151232,92.00407864932171,92.00407864932171,False,False
0x9435B00e1CC59C9497CeB35AA11DB286E83d615B,bsc,Super Baby Shiba,27,1000000000000000000000000000000000,615722307170479153919584729300992,3,230370813979530792929543430602752,23.03708139795308,37.41472597252295,True,True
0x944AAF6504295cf90ceeb04A8379fB6Bc9cC34C6,bsc,Coinlib,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x945B3502C43894Af24A01D9ed1362F48Ac33b451,bsc,BugsCoin,44,1000000000000000000000000000,1000000000000000009848110464,3,965223387407079496252129280,96.52233874070795,96.52233874070795,False,False
0x9471505d10A87E44A3fE82294427Cb221B0BEF83,bsc,MAD,37,10000000000000000000000000,10000000000000000143715924,3,9528816479224549712330752,95.2881647922455,95.2881647922455,False,False
0x947b6499fc47c7DFA998B50EED9706e61AEf64f9,bsc,BAKERY FINANCE,15,3000000000000000,3000000000000000,2,2999780497107170,99.99268323690566,99.99268323690566,False,False
0x9487d6e397D8Fb2E6E0Ca909c1c31572AE97690D,bsc,KoalaBear,200,10000000000000000000,6808319487433349465,2,3118424029135674748,31.184240291356748,45.80313886402651,True,True
0x94b14061c758C0bd6FA8049cFea2dEda078a0cA7,bsc,STRB COIN,14,10000000000000000000000000,9999999999999999845832625,3,9999999999999999691440128,100.0,100.0,False,False
0x94B194680A6B14D2a22ef394C5d1A7Ebff465200,bsc,Umbrella Network,38,1000000000000,1000000000000,1,997495685645,99.7495685645,99.7495685645,False,False
0x94c513B14E01dD268C4eB7a7B57af8fD1ea074f4,bsc,SNB COIN,24,10000000000000000000000000,9999999995496400152797741,3,9992906278466444252938240,99.92906278466445,99.9290628296685,False,False
0x94C7e577f7535142605ABa10D89EdE979D34970c,bsc,BABYLONG,200,10000000000000000000000000,9999999893741117257334844,1,9998098095335154415501312,99.98098095335153,99.98098201573828,False,False
0x94E4A420241d18FFBb2ccf0086d03B3b51D91349,bsc,Project Txn,170,100000000000000000000,99999999999765467038,1,99999999849730242521,99.99999984973024,99.99999984996477,False,False
0x951aD8020CeE44f6ceC9b8aFf9FC8E42363f6f50,bsc,DawnWars,200,2103425378639111583784775,1981162941562006099044259,2,1614605606390723240787968,76.7607742488755,81.49787039311978,False,False
0x953295f03A00d58E7BaC0a1D3a4D6004F2fDe188,bsc,Lapi Front,24,100000000000000000000,100000000000000000000,1,99999999949032282562,99.99999994903229,99.99999994903229,False,False
0x95D065B9773eF49936992ec42D3141468a5109c6,bsc,arcstar,35,100000000000000000000000000,99999999999999998899191808,6,81751094969647577142657024,81.75109496964758,81.75109496964758,False,False
0x95d364B615404aCeE166541d67eA61DCcA6afbB3,bsc,dScale Token,86,100000000000000000000,100000000000000000000,1,99999936184355290264,99.99993618435529,99.99993618435529,False,False
0x95e1861cC437f04321ee4eb40753eF51D21446Ab,bsc,Sphynx,64,1000000000000000,1000000000000000,1,949373946939441,94.9373946939441,94.9373946939441,False,False
0x9606f92947F080D5ce05d3cd52949d2Dc7D816C0,bsc,Salspace,121,8000000000000000000000000,7927140959326940100487893,3,7712734028543455989334016,96.4091753567932,97.295280456301,False,False
0x961832c90C4bEF055Cee3C6F149c0BD3A0116dC7,bsc,Fagelsot,123,12000000000000000000000000,12000000000000000254925204,3,11178203691830245945507840,93.1516974319187,93.1516974319187,False,False
0x9636CFefA568f3828Df489aE9F60Ea823D3f9dB8,bsc,APEMORNING,119,1000000000000000000000000000000000,993106407687089697568147425422969,2,976083817208051206510837381557083,97.60838172080511,98.28592481658804,False,False
0x967193C51c6684F78A4E4f6Ede9f28434e478914,bsc,StormGain,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x969409788E01F91850585b2684932aD8078FFCc6,bsc,World Wide Net,173,100000000000000000000,100000000000000000000,1,99999998810592849409,99.99999881059284,99.99999881059284,False,False
0x96b4e5da00d4B6Dd39fF8A2dDF9964b36e479c6A,bsc,SWH COIN,15,10000000000000000000000000,10000000000000000114054148,3,10000000000000000227962368,100.0,100.0,False,False
0x96DF293FD496d5B71313780B4A7E221DD82BCdB6,bsc,X AI,106,10000000000000000000000000,9999999999999999750822125,2,9142257605902252315246592,91.42257605902252,91.42257605902252,False,False
0x973406f31854abEe41D33159bce4427e44609b0F,bsc,Revv Open Source,33,100000000000000,100000000000000,1,99890741824150,99.89074182415,99.89074182415,False,False
0x973BDa3d8538000Fad0124E5Dd5432449Bb3f58b,bsc,CYM,28,10000000000000000000000000,10000000000000000134188834,3,9998816662043522163408896,99.98816662043522,99.98816662043521,False,False
0x979B8Daf1e6e87D7A989163368075C81e88a8c95,bsc,X AI,34,500000000000000000000000000,500000000000000004630511616,9,400724626773865059925884928,80.14492535477301,80.14492535477301,False,False
0x979eD6A494d258E23B81c874Ff174706B90e0568,bsc,GemNanoHunt,88,100000000000000000000,100000000000000000000,1,99999988961327912665,99.99998896132792,99.99998896132792,False,False
0x97B6676172109E0313e47514A9448FcF6f92fD22,bsc,HyperX Token,21,1000000000000000000000000,857361446608574506845498,2,714064191339891863060480,71.40641913398919,83.28624924347636,False,False
0x97D6DFc6cd8e313B5Bd853035D9C6a6D5181907C,bsc,ROCKET,131,8000000000000000000000000,8000000000000000251272363,3,7196883855833748574568448,89.96104819792185,89.96104819792185,False,False
0x97e42b1AE7BB1C7086A19CF3f5909f118770a5FD,bsc,Green Hedge,7,1000000000000000000000,999999999995000006144,2,999999999990000012288,99.999999999,99.9999999995,False,False
0x97F8343F593486c70A2f282a7768e026Dc6AbCde,bsc,FitMax,3,1000000000000000,977335154364167,1,954670308728334,95.4670308728334,97.68095463110828,False,False
0x98315707666C8793e998AE4efAc9EAF0c3F4715a,bsc,OLQ,30,14000000000000000000000000,14000000000000000126772935,3,13999257909084967908737024,99.99469935060691,99.99469935060691,False,False
0x98324ef146a076b3F29463d3b83Cd96ca57299CE,bsc,PumpPancake,22,1000000000000000000000000,971827512936502734732321,1,928622795436413006201392,92.8622795436413,95.55428129735274,False,False
0x988EDcC27D657d4416CE3BF6dCb777F5a23fe17A,bsc,Harmitt,126,13000000000000000000000000,12943710763352208935395099,4,11455380475350789807669248,88.11831134885223,88.50151772384038,False,False
0x98937c8F8da99B25F96921Abe58f45ddDD03489A,bsc,SpaceLion,124,1000000000000000000000000,906378337957355869061336,1,809618991109052989285097,80.9618991109053,89.32461834134706,False,False
0x98dB5056c3B4CB837480e909AE4Aaeccd8366a2F,bsc,Bloom Hive,18,1000000000000000000000000000,999999999999999973873495853,1,999999339930053083985117184,99.99993399300531,99.99993399300531,False,False
0x98F2f53BE7a6E30E1c2407FA0615024Ea35636bb,bsc,Backenhall,87,11000000000000000000000000,11000000000000000066310691,4,10134030905992397556023296,92.12755369083997,92.12755369083997,False,False
0x98f7c65E3F57559219Fee8f691157b0089A3F489,bsc,Motion token,16,6500000000000000000000000,6500000000000000025248056,8,6066516709380841954869248,93.33102629816679,93.33102629816679,False,False
0x990ab7E0e493A1Ca2400A156Edf7DCD62666C977,bsc,Apollo Currency,36,1000000000000,1000000000000,1,998535458268,99.8535458268,99.8535458268,False,False
0x9944dd79c52B26c76D937ad70585f3D1ecFce0a1,bsc,POKOMON,55,100000000000000000000000000,99999999999999998773035008,5,85536142581843428431101952,85.53614258184344,85.53614258184344,False,False
0x9945a429bf94F2D44e7E2Ab758FD0b749d6695E5,bsc,Quontral,42,100000000000000000000000000000,100000000000000000703107859081,1,98781786887210984858909147136,98.78178688721098,98.78178688721098,False,False
0x995A92C542A92E61F57D46c66c8523CB49A8E07A,bsc,BruceCoin,200,1000000000000000000000000,600270174086450723779000,1,177829277079655398768640,17.78292770796554,29.624873058251346,True,True
0x998BbeaAd654824D74CC34eCd47ab6d015C42Fd0,bsc,Onion,200,92863483471407873838130,62072713429732030517785,1,27368648117647958507520,29.471916295359097,44.09127071370901,True,True
0x9996900485AC4E279b9A500475188A72ABc224c4,bsc,Hodge Crypto Filter,2,1000000000000000,1000000000013873,1,1000000000027746,100.0000000027746,100.00000000138729,False,False
0x99c1e6b505005Fe81076f14ECcd53ae87EF0EA9C,bsc,Bullish Coin,154,100000000000000000,100000000000000000,1,99995676367124680,99.99567636712467,99.99567636712467,False,False
0x99c4e6F7Eb366E0eC28210Eb206De1EdD3937352,bsc,BNBcat,122,194871710000000000000000000,194871710000000001684520342,5,184516099471769540709318656,94.68593438820317,94.68593438820317,False,False
0x99F1699b33F80ea30b7d0138C749363Cce3D8e39,bsc,Gaming Stars,200,495673115269466168966844241,448641975067795760468101032,2,377533286204582222880571392,76.16577832738442,84.15023720139693,False,False
0x9A0744da11BE852ba92348356C20cb6ec6f1d89A,bsc,LunaDoge,30,1000000000000000000000000,942479790985349673987306,2,826771510601741103512111,82.67715106017411,87.72299613314391,False,False
0x9A08b08Eb9bDcD94105dd7Ea2AfD9bB601884a24,bsc,UBG Token,200,1200000000000000000,1189633516922656934,3,1124333519146764340,93.69445992889703,94.51091476097525,False,False
0x9A0D5797732d9C7EB67b550b0B00D47c2A913918,bsc,SpartanCoin,200,911819052287278748310,881915339599361385541,1,800039373228504643072,87.74102396979124,90.7161194851139,False,False
0x9a3236A82EbddcB743fF014d17EeeFA753Cb81Ef,bsc,wallet SAFU,53,3000000000000000000000000000,2999999999999999950814625792,7,2637310114491034181128159232,87.91033714970114,87.91033714970115,False,False
0x9A96F04709E5633227DDF2bC337C55fd3d05671b,bsc,TRUELIGION,32,5000000000000000000000000000,4999999999999999986668077056,5,4334142090636348358874103808,86.68284181272696,86.68284181272696,False,False
0x9A9ad9d5924d35A3C8F130A2A72e3C013fdd896b,bsc,Balderunder,61,12000000000000000000000000,12000000000000000064798274,3,11250379960614062435336192,93.75316633845053,93.75316633845053,False,False
0x9ac84C99053b63DE391E1Fc85DBe0232E459033A,bsc,Parabolic,53,1000000000000000,996354154331911,1,978132900396597,97.81329003965969,98.17120710983215,False,False
0x9ad05A441a35c12C064d999dF217F7a968bd4EA1,bsc,Baby Koma,58,100000000000000000000000000,100000000000000001496270720,2,95830710873396075407867904,95.83071087339607,95.83071087339607,False,False
0x9b22aFc9899775693C64d01922A6687e5de30e7e,bsc,Flixxo,2,1000000000000000,1000000003248839,1,1000000006497678,100.0000006497678,100.0000003248839,False,False
0x9B3B907Afe8B49a0e3a4CDADD48a784358DE2d87,bsc,Yupoy Logas,31,1000000000000000000000000000,999999999999999988049401005,1,999980661843776262313607168,99.99806618437762,99.99806618437763,False,False
0x9B8Bd0DDF84306B44d8B3e4D92eCF7a77591411a,bsc,Cyber Inu Coin,18,10000000000000,10000000000000,1,9997504976836,99.97504976836001,99.97504976836001,False,False
0x9BA16d6df2aD159C8fF00dB6cc3a6d01932CB354,bsc,Block And Stock,2,1000000000000000,1000000000392549,1,1000000000785099,100.00000007850991,100.000000039255,False,False
0x9bF94e72b383D9511e785581fAC89a9374E3e13F,bsc,PSL COIN,38,12000000000000000000000000,12000000000000000000000000,3,11994663608940967524321185,99.95553007450806,99.95553007450806,False,False
0x9BFC52FA94F14bb3B7A1823302af3D7E06C88607,bsc,GUMMYDOGE,101,1000000000000000000000000000000000,980513993925496730708649768121285,1,958712102960989249098717796658583,95.87121029609892,97.77648344648061,False,False
0x9BFd3a821D76E7F2D4e86867F8D4b4727cA23A27,bsc,Wise Monkey,44,100000000000000000000000000,99999999999999998962681088,3,96546221654927246299758592,96.54622165492725,96.54622165492725,False,False
0x9c17fd43e80E9B2bBFFA6cBE40CA049d00155aD3,bsc,Fly Tiger,30,1000000000000000000000,998599271719086025527,1,991602872504867970816,99.1602872504868,99.29937869850698,False,False
0x9C52FC902b3094eDe018362bc365B6D302181168,bsc,BrookenSTARR,153,1000000000000000000000000000000,560738789580610692427384955967,1,114263260449994275727461056512,11.426326044999428,20.37727058894113,True,True
0x9d03A01FbF94468CCE09B546087fDF56Eb17C117,bsc,AI Companions,42,100000000000000000000000000,99999999999999997798793408,3,93409910751684177780801536,93.40991075168418,93.40991075168418,False,False
0x9D03fda5d8583223B593b1A49128a7E5607F9888,bsc,Vagstora,145,12000000000000000000000000,11997023029016707214459431,4,10401099936543716820385792,86.67583280453097,86.69734076017862,False,False
0x9D1CeE9B967E27d09e08c39d9691de16d4a2f217,bsc,QUANTUM DAO,21,10000000000000000000000000,9999999999999999931510084,6,9422649779599997816274944,94.22649779599998,94.22649779599998,False,False
0x9D52414c4cc1Fb8e7864A9B59495F430f8E5DE44,bsc,Metaland DAO,200,100000000000000000000000000000,92787097804729857394440404992,2,61733220920959939389182443520,61.733220920959944,66.532117483486,True,True
0x9D613b820B788D0f696F0D7f92201347bA6cDBc4,bsc,MetaGaming,200,100000000000000000000000000000,95527067725046094122518052864,6,79464535875983109558150103040,79.46453587598312,83.18536072383642,False,False
0x9d65a8ab89ec7934cc17399aEADC448eb985672c,bsc,CATERPILLAR,50,1000000000000000000000000,999999999999999988728070,4,907288080632315723644928,90.72880806323157,90.72880806323157,False,False
0x9D6B1288A1F2444501bd3fEe593eABE8EE46f06d,bsc,MIYA TOKEN,7,10000000000000000,9999999999999999,1,9999999999999999,99.99999999999999,100.0,False,False
0x9D92970a7631aAcaf9734298fa49aC7f765a6f90,bsc,PolkaDog,200,10000000000000000,9879750334429284,3,8595296813205882,85.95296813205881,86.99912975789181,False,False
0x9D97C70FA2c9e7Ad1e4e5D843d852772D63a2CEa,bsc,Hold2Earn,200,1000000000000000,874342324017803,1,715022672088623,71.5022672088623,81.77834384168094,False,False
0x9DAAD7c04Aea14E3c88c649894595cC9387B11ed,bsc,EverEarn BNB,35,160000000000000000000000000,159999999999999999783701248,5,139001424779557841370349568,86.87589048722366,86.87589048722366,False,False
0x9DBea0F5542E5e925AabfFfD2E3e1ac2B5f66987,bsc,DoggyDoge,12,1000000000000000000000000,545473006598260239387847,1,90946013196515478746858,9.094601319651547,16.672871452188474,True,True
0x9e6c79F3662C74f96E2e62Cbc99d948387f9f242,bsc,AmpereChain,33,10000000000000000000000000,10000000000000000048703584,7,8507819348338056949137408,85.07819348338057,85.07819348338057,False,False
0x9e94Df8cb0f241B0A679C408F031DfC2eE2B95ED,bsc,Yupoy Logas,22,100000000000000000000,100000000000000000000,1,99999999693824061989,99.99999969382407,99.99999969382407,False,False
